Order ID,Order Date,Region,State,Product Category,Sub-Category,Sales,Profit,Quantity,Customer Segment
ORD-812169,2024-11-20,East,West Bengal,Furniture,Storage,61318.7,-6026.2,7,Corporate
ORD-859541,2024-02-18,South,Kerala,Office Supplies,Paper,7744.36,1675.76,4,Home Office
ORD-483394,2022-04-28,North,Delhi,Electronics,Laptops,150000,31476.89,7,Corporate
ORD-483615,2024-12-19,South,Kerala,Electronics,Accessories,9961.37,2304.55,4,Corporate
ORD-520873,2023-11-19,North,Delhi,Furniture,Sofas,93801.85,4794.33,2,Corporate
ORD-627213,2022-05-11,Central,Chhattisgarh,Electronics,Tablets,12619.53,1536.39,1,Corporate
ORD-748361,2023-09-20,West,Gujarat,Office Supplies,Envelopes,986.53,266.81,1,Consumer
ORD-499808,2024-03-24,North,Uttar Pradesh,Office Supplies,Paper,1779.2,383.07,1,Corporate
ORD-717088,2022-09-01,North,Punjab,Electronics,Printers,118079.82,18417.82,8,Home Office
ORD-535637,2022-08-27,North,Punjab,Electronics,Phones,46536.04,5422.76,2,Consumer
ORD-813733,2022-02-07,East,West Bengal,Furniture,Sofas,150000,-4803.71,5,Corporate
ORD-196865,2023-07-30,South,Kerala,Office Supplies,Paper,3679.87,928.24,2,Corporate
ORD-782084,2024-10-17,North,Himachal Pradesh,Office Supplies,Scissors & Cutters,3851.69,869.31,3,Corporate
ORD-935329,2023-12-01,West,Gujarat,Office Supplies,Labels,2716.72,779.3,2,Consumer
ORD-216890,2022-05-09,Central,Uttarakhand,Furniture,Chairs,23257.05,4679.38,1,Corporate
ORD-864923,2022-09-20,South,Andhra Pradesh,Furniture,Tables,5926.44,639.06,1,Consumer
ORD-328187,2022-06-27,South,Tamil Nadu,Electronics,Laptops,94962.22,33508.08,2,Corporate
ORD-509747,2023-12-06,North,Rajasthan,Electronics,Printers,57174.15,11251.98,3,Consumer
ORD-745868,2022-12-23,North,Haryana,Furniture,Tables,53323.42,14122.57,4,Corporate
ORD-136446,2024-08-19,Central,Jammu & Kashmir,Office Supplies,Binders,2945.45,271.99,2,Corporate
ORD-970071,2022-07-22,South,Andhra Pradesh,Electronics,Printers,86772.0,11866.76,5,Home Office
ORD-685394,2024-10-06,West,Madhya Pradesh,Office Supplies,Scissors & Cutters,1487.08,341.75,1,Corporate
ORD-237388,2022-10-25,Central,Chhattisgarh,Office Supplies,Paper,635.7,-12.43,1,Corporate
ORD-366082,2022-11-12,Central,Jammu & Kashmir,Furniture,Tables,40884.01,1174.71,1,Consumer
ORD-787959,2023-05-17,East,Assam,Electronics,Accessories,8138.98,-254.49,3,Consumer
ORD-430569,2023-10-26,West,Maharashtra,Electronics,Accessories,3740.11,977.96,1,Corporate
ORD-855074,2024-03-01,West,Madhya Pradesh,Electronics,Tablets,14036.2,3489.63,1,Consumer
ORD-756627,2022-05-18,North,Himachal Pradesh,Electronics,Phones,125932.63,14945.65,3,Consumer
ORD-803096,2022-02-07,North,Delhi,Furniture,Chairs,52033.91,13309.55,3,Consumer
ORD-864374,2022-07-03,South,Karnataka,Furniture,Storage,49218.25,4103.75,6,Consumer
ORD-138100,2024-12-07,South,Andhra Pradesh,Furniture,Storage,11453.42,2382.14,1,Consumer
ORD-559118,2023-11-26,Central,Jammu & Kashmir,Furniture,Sofas,42705.26,5742.2,2,Corporate
ORD-312876,2024-02-22,South,Telangana,Furniture,Sofas,51802.68,-1272.69,3,Consumer
ORD-172617,2023-12-22,West,Madhya Pradesh,Office Supplies,Pens & Stationery,9957.11,3975.79,10,Consumer
ORD-541308,2024-08-08,North,Himachal Pradesh,Office Supplies,Labels,2546.15,641.04,2,Corporate
ORD-424544,2022-07-02,South,Kerala,Furniture,Chairs,10273.77,2601.79,1,Consumer
ORD-331306,2024-08-21,East,Jharkhand,Office Supplies,Envelopes,772.94,195.28,2,Consumer
ORD-765834,2024-01-04,West,Gujarat,Electronics,Phones,89885.65,15305.06,3,Consumer
ORD-269357,2024-12-19,North,Delhi,Furniture,Tables,150000,11556.54,9,Corporate
ORD-697601,2023-11-18,North,Punjab,Furniture,Storage,13049.21,4041.88,1,Consumer
ORD-332161,2023-06-14,North,Delhi,Furniture,Bookcases,46158.73,446.82,6,Corporate
ORD-808860,2022-12-17,South,Kerala,Furniture,Tables,74218.28,21719.55,3,Corporate
ORD-647760,2023-07-07,South,Tamil Nadu,Office Supplies,Scissors & Cutters,1364.72,389.33,3,Corporate
ORD-220736,2024-09-07,West,Goa,Electronics,Printers,44767.91,-4377.16,4,Consumer
ORD-110654,2022-03-29,East,Bihar,Electronics,Phones,30604.72,8166.33,1,Corporate
ORD-248305,2023-12-30,West,Gujarat,Office Supplies,Labels,2041.39,589.36,2,Consumer
ORD-453770,2023-09-04,West,Madhya Pradesh,Electronics,Phones,42578.31,4391.6,1,Corporate
ORD-150392,2023-02-24,South,Andhra Pradesh,Electronics,Printers,22009.13,2961.98,4,Consumer
ORD-318011,2022-08-09,North,Haryana,Office Supplies,Labels,2956.7,1076.0,2,Corporate
ORD-515493,2022-02-27,West,Goa,Office Supplies,Paper,2330.96,569.1,3,Consumer
ORD-943807,2024-09-24,North,Haryana,Electronics,Phones,78268.96,-2924.36,2,Consumer
ORD-339474,2022-12-01,East,Bihar,Furniture,Bookcases,16112.34,2051.08,1,Consumer
ORD-260765,2023-04-24,South,Kerala,Furniture,Chairs,22311.92,1319.21,1,Consumer
ORD-330120,2023-02-09,North,Uttar Pradesh,Office Supplies,Binders,4708.32,687.66,3,Consumer
ORD-997479,2024-05-24,North,Rajasthan,Electronics,Tablets,32955.0,6769.44,1,Consumer
ORD-772928,2024-01-29,South,Karnataka,Office Supplies,Storage Boxes,9787.99,2679.31,3,Consumer
ORD-384010,2022-09-27,East,Jharkhand,Electronics,Cameras,147617.04,10218.07,5,Consumer
ORD-576283,2022-11-30,East,Odisha,Electronics,Tablets,38571.14,7234.55,1,Consumer
ORD-913892,2024-10-11,North,Uttar Pradesh,Furniture,Sofas,125999.94,8153.7,7,Consumer
ORD-562113,2022-11-12,North,Delhi,Electronics,Phones,19834.95,5935.98,1,Consumer
ORD-513351,2024-12-29,North,Rajasthan,Office Supplies,Paper,8618.14,1320.02,7,Corporate
ORD-180015,2023-01-17,South,Tamil Nadu,Electronics,Accessories,5510.69,897.52,8,Corporate
ORD-878826,2022-06-01,South,Andhra Pradesh,Electronics,Phones,150000,-6155.46,4,Corporate
ORD-469645,2022-12-31,West,Maharashtra,Furniture,Tables,41888.22,7514.95,1,Consumer
ORD-122506,2022-11-03,North,Haryana,Furniture,Bookcases,44123.63,3721.94,3,Consumer
ORD-304785,2023-02-05,North,Punjab,Furniture,Chairs,42987.18,3302.21,2,Home Office
ORD-112314,2023-07-09,West,Maharashtra,Office Supplies,Envelopes,2897.87,813.18,3,Corporate
ORD-174838,2023-10-04,West,Madhya Pradesh,Electronics,Printers,72013.16,13629.36,6,Consumer
ORD-344497,2023-07-03,Central,Uttarakhand,Electronics,Laptops,48315.03,-2987.61,1,Consumer
ORD-187781,2022-10-18,South,Kerala,Furniture,Tables,15164.87,5323.07,1,Consumer
ORD-259000,2023-10-13,East,Assam,Furniture,Storage,9741.91,608.74,1,Consumer
ORD-752657,2023-01-04,North,Punjab,Furniture,Sofas,71704.57,7220.58,2,Consumer
ORD-786504,2022-03-24,East,Odisha,Office Supplies,Paper,1392.02,268.05,1,Consumer
ORD-969097,2022-12-21,North,Punjab,Furniture,Chairs,67118.46,6011.04,4,Home Office
ORD-412427,2022-01-18,East,Assam,Electronics,Cameras,37031.02,3232.19,2,Corporate
ORD-977838,2022-01-02,North,Rajasthan,Office Supplies,Labels,2383.02,708.65,2,Consumer
ORD-872537,2022-09-22,East,West Bengal,Furniture,Storage,18952.28,4233.4,5,Consumer
ORD-823703,2022-05-11,South,Kerala,Furniture,Chairs,13683.15,405.94,1,Corporate
ORD-834021,2022-08-18,West,Madhya Pradesh,Electronics,Accessories,9519.83,2556.47,3,Corporate
ORD-703316,2024-12-14,South,Karnataka,Electronics,Cameras,14824.32,498.15,1,Corporate
ORD-840536,2022-01-05,North,Delhi,Office Supplies,Envelopes,1487.94,498.81,2,Consumer
ORD-201042,2022-01-08,South,Karnataka,Electronics,Cameras,137073.0,30012.2,6,Corporate
ORD-538231,2022-12-17,East,Assam,Electronics,Accessories,7456.6,1826.12,2,Consumer
ORD-355921,2023-04-11,East,Odisha,Office Supplies,Envelopes,1756.09,516.18,3,Consumer
ORD-883269,2024-04-04,North,Delhi,Furniture,Bookcases,44169.94,-4449.02,8,Consumer
ORD-796069,2024-11-01,South,Karnataka,Office Supplies,Paper,1311.86,402.64,1,Consumer
ORD-872982,2023-10-29,West,Maharashtra,Furniture,Storage,5937.89,1047.9,2,Corporate
ORD-858489,2022-12-09,West,Maharashtra,Office Supplies,Scissors & Cutters,1338.47,287.89,1,Consumer
ORD-583020,2024-10-27,North,Rajasthan,Furniture,Sofas,99178.09,15155.7,3,Consumer
ORD-808372,2022-11-05,North,Himachal Pradesh,Office Supplies,Labels,3489.92,710.56,2,Consumer
ORD-569989,2023-02-23,East,Assam,Office Supplies,Paper,1359.95,439.97,2,Consumer
ORD-767378,2024-08-31,East,Jharkhand,Furniture,Bookcases,10130.22,571.08,1,Corporate
ORD-724205,2024-07-25,East,Bihar,Furniture,Sofas,106845.33,5502.33,5,Consumer
ORD-737809,2022-08-19,North,Haryana,Furniture,Bookcases,14263.07,696.37,1,Home Office
ORD-407198,2024-12-29,North,Uttar Pradesh,Office Supplies,Paper,3733.94,756.46,3,Consumer
ORD-279203,2022-03-06,South,Andhra Pradesh,Electronics,Accessories,3208.23,1334.43,1,Consumer
ORD-660612,2023-06-02,South,Karnataka,Electronics,Cameras,39386.27,7934.2,3,Corporate
ORD-143147,2023-11-07,East,Assam,Furniture,Sofas,97704.09,10987.5,3,Consumer
ORD-256633,2022-01-27,South,Kerala,Office Supplies,Scissors & Cutters,1266.56,324.45,3,Home Office
ORD-916373,2023-12-30,South,Kerala,Electronics,Phones,112302.32,9156.11,3,Corporate
ORD-408480,2024-06-03,South,Andhra Pradesh,Office Supplies,Binders,5481.15,2037.76,3,Consumer
ORD-773960,2022-03-13,East,Odisha,Furniture,Chairs,8970.43,974.95,1,Corporate
ORD-145367,2024-02-06,Central,Uttarakhand,Electronics,Laptops,84160.48,25470.04,1,Consumer
ORD-430748,2023-01-06,South,Karnataka,Electronics,Printers,28270.28,4256.56,3,Home Office
ORD-418320,2023-10-29,North,Haryana,Electronics,Phones,150000,15805.36,5,Consumer
ORD-612857,2023-08-12,North,Uttar Pradesh,Electronics,Cameras,28007.6,1193.87,1,Home Office
ORD-171292,2024-08-25,West,Gujarat,Furniture,Storage,12511.97,3280.94,2,Consumer
ORD-773749,2023-10-20,North,Punjab,Electronics,Cameras,42567.03,10046.68,3,Consumer
ORD-221274,2024-10-25,North,Uttar Pradesh,Furniture,Chairs,9357.99,2873.12,2,Consumer
ORD-423500,2022-07-09,North,Punjab,Furniture,Bookcases,26978.12,5376.65,3,Corporate
ORD-879458,2023-08-29,West,Madhya Pradesh,Electronics,Cameras,59511.99,12890.55,2,Corporate
ORD-309126,2023-06-17,Central,Chhattisgarh,Electronics,Laptops,119461.03,-9661.58,2,Corporate
ORD-351286,2024-11-02,South,Telangana,Electronics,Laptops,111939.99,21792.77,2,Consumer
ORD-431318,2022-05-09,South,Kerala,Furniture,Tables,150000,1047.74,7,Corporate
ORD-212596,2023-12-31,North,Punjab,Electronics,Accessories,8122.78,2280.67,2,Consumer
ORD-270483,2023-04-05,North,Rajasthan,Furniture,Bookcases,76844.82,-3708.52,6,Consumer
ORD-739202,2022-08-18,East,Bihar,Furniture,Sofas,46236.83,9475.03,1,Consumer
ORD-199824,2022-12-15,North,Himachal Pradesh,Office Supplies,Scissors & Cutters,2380.1,818.43,2,Consumer
ORD-488719,2024-06-16,Central,Uttarakhand,Office Supplies,Labels,3013.93,516.68,2,Corporate
ORD-643490,2022-04-16,South,Telangana,Furniture,Sofas,137663.28,31725.64,3,Consumer
ORD-666700,2024-08-04,North,Rajasthan,Furniture,Bookcases,107466.75,-2651.5,7,Corporate
ORD-316122,2022-11-24,North,Rajasthan,Electronics,Laptops,150000,1714.36,4,Consumer
ORD-185895,2022-06-13,Central,Jammu & Kashmir,Electronics,Phones,123344.88,16364.01,4,Home Office
ORD-855116,2022-12-08,North,Rajasthan,Electronics,Tablets,41130.01,4374.96,1,Corporate
ORD-193774,2023-10-04,East,West Bengal,Office Supplies,Labels,2882.97,638.18,8,Consumer
ORD-882372,2022-09-06,North,Rajasthan,Electronics,Laptops,150000,36741.08,8,Consumer
ORD-227153,2024-12-23,East,West Bengal,Office Supplies,Storage Boxes,1722.52,67.58,1,Consumer
ORD-583433,2024-12-23,North,Haryana,Electronics,Accessories,3881.6,702.36,1,Consumer
ORD-353749,2023-11-15,Central,Uttarakhand,Electronics,Printers,97518.11,-1008.96,8,Consumer
ORD-611016,2022-08-25,North,Haryana,Office Supplies,Envelopes,334.02,68.74,1,Consumer
ORD-579131,2023-08-28,South,Kerala,Electronics,Printers,18444.45,2416.23,3,Corporate
ORD-830404,2023-10-25,South,Telangana,Office Supplies,Storage Boxes,13168.76,5925.94,6,Consumer
ORD-801789,2022-01-03,Central,Chhattisgarh,Electronics,Accessories,4799.99,975.45,2,Corporate
ORD-207425,2023-07-09,East,Assam,Electronics,Tablets,150000,-8186.51,4,Consumer
ORD-892903,2022-12-21,West,Goa,Office Supplies,Envelopes,984.31,228.63,2,Home Office
ORD-217320,2023-11-05,West,Gujarat,Office Supplies,Binders,5458.69,2456.41,2,Home Office
ORD-225638,2022-03-13,Central,Jammu & Kashmir,Furniture,Sofas,150000,11387.51,6,Corporate
ORD-476590,2024-11-14,North,Haryana,Electronics,Accessories,8584.32,2084.79,2,Corporate
ORD-218192,2023-12-16,West,Madhya Pradesh,Office Supplies,Paper,2047.84,272.82,2,Corporate
ORD-141438,2023-06-21,West,Gujarat,Office Supplies,Envelopes,852.37,203.87,1,Consumer
ORD-393075,2022-05-16,West,Madhya Pradesh,Furniture,Bookcases,7011.28,1214.38,1,Consumer
ORD-918710,2022-06-04,North,Rajasthan,Electronics,Printers,50140.83,-6506.25,7,Consumer
ORD-508708,2024-04-13,South,Tamil Nadu,Office Supplies,Scissors & Cutters,472.98,212.84,1,Consumer
ORD-377888,2023-03-15,South,Telangana,Office Supplies,Binders,1263.7,376.47,1,Consumer
ORD-152701,2024-08-30,East,Jharkhand,Furniture,Tables,37548.85,-1508.33,1,Corporate
ORD-509913,2022-03-05,North,Rajasthan,Electronics,Phones,17005.62,1586.7,1,Home Office
ORD-127259,2024-08-02,North,Delhi,Office Supplies,Binders,2787.49,1251.06,3,Consumer
ORD-314112,2024-11-09,South,Andhra Pradesh,Furniture,Tables,34411.69,8955.35,1,Consumer
ORD-217309,2024-10-12,South,Tamil Nadu,Furniture,Chairs,20670.82,2115.09,2,Home Office
ORD-251728,2022-09-27,South,Andhra Pradesh,Electronics,Tablets,37518.35,5998.06,1,Home Office
ORD-796588,2023-12-25,North,Delhi,Furniture,Chairs,50972.48,11106.6,3,Corporate
ORD-810019,2022-10-02,North,Himachal Pradesh,Electronics,Cameras,37364.6,8526.53,2,Consumer
ORD-663110,2022-07-06,North,Haryana,Office Supplies,Storage Boxes,2741.28,873.15,1,Corporate
ORD-533716,2023-06-07,North,Rajasthan,Furniture,Tables,18277.92,3205.97,1,Consumer
ORD-371390,2023-04-18,East,West Bengal,Office Supplies,Binders,5180.22,1595.65,3,Corporate
ORD-189919,2024-06-14,South,Telangana,Office Supplies,Scissors & Cutters,2577.31,1159.79,2,Consumer
ORD-865840,2024-11-10,North,Uttar Pradesh,Furniture,Chairs,25731.78,1307.9,1,Consumer
ORD-296599,2022-10-31,South,Tamil Nadu,Office Supplies,Paper,5183.14,1255.16,4,Home Office
ORD-101562,2022-01-05,South,Telangana,Electronics,Tablets,150000,26249.53,4,Consumer
ORD-722585,2022-07-04,South,Tamil Nadu,Electronics,Phones,71719.67,5093.23,2,Consumer
ORD-618491,2022-04-02,East,Bihar,Electronics,Phones,150000,443.82,7,Consumer
ORD-356842,2022-03-25,Central,Jammu & Kashmir,Furniture,Tables,9155.92,-170.77,1,Home Office
ORD-433804,2023-11-07,West,Goa,Electronics,Phones,19851.49,5295.71,1,Consumer
ORD-480652,2023-02-21,North,Haryana,Furniture,Storage,22868.99,2916.49,2,Corporate
ORD-838253,2024-06-03,West,Maharashtra,Electronics,Laptops,66857.56,-2268.34,1,Corporate
ORD-196051,2024-11-04,South,Karnataka,Furniture,Sofas,150000,-15192.35,7,Consumer
ORD-822287,2024-08-15,Central,Jammu & Kashmir,Office Supplies,Labels,3833.52,941.72,2,Home Office
ORD-118241,2022-01-18,South,Tamil Nadu,Office Supplies,Envelopes,6013.28,1104.35,8,Home Office
ORD-758864,2022-12-28,Central,Uttarakhand,Furniture,Bookcases,50323.83,-2607.7,3,Consumer
ORD-158071,2023-06-26,South,Tamil Nadu,Electronics,Laptops,109576.56,30686.31,2,Consumer
ORD-233328,2024-05-24,South,Tamil Nadu,Furniture,Bookcases,98102.35,15440.38,7,Corporate
ORD-556367,2023-10-28,West,Goa,Electronics,Printers,19911.29,6254.93,1,Consumer
ORD-764810,2023-09-07,Central,Chhattisgarh,Furniture,Bookcases,9123.31,-201.92,1,Corporate
ORD-314913,2023-09-26,South,Karnataka,Electronics,Accessories,4996.28,1136.06,1,Consumer
ORD-206490,2022-09-24,South,Telangana,Office Supplies,Labels,5256.98,1543.73,5,Home Office
ORD-382656,2023-08-24,West,Gujarat,Furniture,Tables,12554.96,2736.15,2,Corporate
ORD-606852,2022-09-15,West,Gujarat,Electronics,Tablets,146414.98,24009.7,4,Corporate
ORD-674288,2022-11-09,South,Kerala,Office Supplies,Labels,7387.22,2480.85,5,Corporate
ORD-118027,2024-10-06,East,West Bengal,Furniture,Storage,11252.09,2326.67,1,Consumer
ORD-715261,2024-10-26,West,Goa,Furniture,Storage,25311.57,5068.61,2,Corporate
ORD-956223,2023-01-08,West,Goa,Electronics,Printers,24935.7,3205.38,4,Consumer
ORD-130731,2022-04-15,West,Madhya Pradesh,Electronics,Laptops,63062.41,8805.93,2,Home Office
ORD-312478,2022-12-01,West,Maharashtra,Furniture,Sofas,150000,-4341.98,5,Consumer
ORD-113847,2023-03-06,Central,Chhattisgarh,Electronics,Printers,12967.04,-1004.03,2,Home Office
ORD-894474,2022-11-15,Central,Jammu & Kashmir,Office Supplies,Scissors & Cutters,12113.04,1269.3,10,Home Office
ORD-589327,2024-12-08,North,Uttar Pradesh,Furniture,Chairs,13049.3,809.41,1,Consumer
ORD-274554,2024-12-18,West,Maharashtra,Furniture,Storage,7948.54,1323.07,3,Consumer
ORD-535685,2022-08-05,East,Assam,Electronics,Cameras,61078.64,9218.35,2,Corporate
ORD-764527,2024-02-26,North,Uttar Pradesh,Furniture,Storage,8533.7,1828.03,2,Consumer
ORD-539589,2022-01-15,North,Uttar Pradesh,Furniture,Sofas,48151.84,-4099.32,2,Corporate
ORD-407400,2022-10-04,North,Delhi,Electronics,Phones,21619.31,2056.75,2,Corporate
ORD-900502,2024-07-22,East,West Bengal,Electronics,Accessories,6312.85,827.21,3,Corporate
ORD-482391,2022-10-18,South,Tamil Nadu,Office Supplies,Pens & Stationery,3526.9,1415.22,5,Home Office
ORD-328155,2024-12-06,West,Gujarat,Electronics,Laptops,150000,34474.73,4,Home Office
ORD-627841,2022-05-16,South,Tamil Nadu,Office Supplies,Envelopes,1372.97,268.41,5,Consumer
ORD-999837,2023-04-14,South,Tamil Nadu,Electronics,Printers,34226.28,2005.4,2,Corporate
ORD-356972,2023-11-07,East,West Bengal,Electronics,Phones,150000,17920.89,5,Consumer
ORD-263020,2024-10-01,West,Madhya Pradesh,Office Supplies,Binders,2346.82,783.43,2,Consumer
ORD-672531,2024-10-06,South,Karnataka,Furniture,Sofas,29391.88,-3098.14,2,Corporate
ORD-899462,2024-08-03,West,Maharashtra,Electronics,Tablets,65336.16,20075.94,2,Consumer
ORD-585046,2024-08-17,North,Haryana,Electronics,Accessories,4221.1,1084.97,1,Consumer
ORD-479221,2024-09-11,East,Odisha,Furniture,Chairs,13706.87,-366.17,1,Consumer
ORD-961235,2024-02-25,East,Bihar,Electronics,Accessories,6938.16,2067.23,3,Consumer
ORD-681960,2024-11-23,Central,Uttarakhand,Furniture,Bookcases,11604.41,1123.67,1,Home Office
ORD-840721,2022-10-11,South,Telangana,Furniture,Sofas,150000,15493.39,5,Consumer
ORD-376033,2024-11-24,East,Jharkhand,Furniture,Tables,32714.63,-1872.4,1,Corporate
ORD-909503,2022-10-24,East,West Bengal,Office Supplies,Pens & Stationery,2688.33,706.7,3,Consumer
ORD-814931,2023-10-21,South,Andhra Pradesh,Furniture,Storage,11191.85,1729.23,2,Corporate
ORD-128962,2024-12-15,West,Madhya Pradesh,Electronics,Accessories,4819.1,1409.44,4,Consumer
ORD-840469,2022-12-27,East,Jharkhand,Electronics,Phones,150000,5236.88,5,Consumer
ORD-272366,2022-11-19,East,West Bengal,Electronics,Cameras,46109.67,5569.92,2,Consumer
ORD-545467,2022-01-17,West,Gujarat,Electronics,Laptops,150000,-17953.26,4,Home Office
ORD-293341,2024-03-25,West,Maharashtra,Furniture,Chairs,64563.46,11987.18,5,Home Office
ORD-896365,2022-06-14,South,Tamil Nadu,Office Supplies,Storage Boxes,905.27,187.02,1,Consumer
ORD-581126,2023-01-11,North,Rajasthan,Electronics,Phones,121505.37,16724.24,5,Corporate
ORD-920531,2024-06-27,North,Rajasthan,Electronics,Laptops,150000,-4082.57,8,Consumer
ORD-863916,2023-10-28,East,Assam,Electronics,Accessories,21311.71,7554.58,4,Consumer
ORD-700406,2023-04-01,South,Telangana,Office Supplies,Binders,1576.12,415.71,1,Consumer
ORD-279983,2023-09-15,South,Andhra Pradesh,Electronics,Printers,31813.56,5495.56,3,Consumer
ORD-672660,2024-06-09,South,Andhra Pradesh,Office Supplies,Scissors & Cutters,2690.49,921.78,2,Corporate
ORD-208299,2022-12-18,South,Tamil Nadu,Office Supplies,Scissors & Cutters,3698.1,1412.49,5,Corporate
ORD-393069,2023-05-22,South,Karnataka,Electronics,Phones,37954.74,11164.41,1,Consumer
ORD-162263,2023-08-04,West,Maharashtra,Electronics,Accessories,12477.65,2486.8,3,Corporate
ORD-398673,2023-05-18,South,Karnataka,Electronics,Laptops,100791.23,16231.96,3,Corporate
ORD-776446,2023-04-18,West,Goa,Office Supplies,Binders,1949.47,629.27,1,Consumer
ORD-449532,2024-03-15,West,Gujarat,Office Supplies,Binders,2917.45,916.74,1,Consumer
ORD-716560,2024-02-01,South,Tamil Nadu,Electronics,Cameras,60965.78,9898.43,4,Consumer
ORD-313017,2024-07-06,Central,Chhattisgarh,Furniture,Tables,15320.95,2252.48,2,Home Office
ORD-996501,2022-11-06,East,Jharkhand,Electronics,Phones,79797.41,18745.67,6,Consumer
ORD-947932,2023-04-14,East,Odisha,Furniture,Sofas,135697.21,-4150.91,6,Consumer
ORD-447985,2023-12-28,South,Karnataka,Office Supplies,Paper,1450.09,370.63,1,Corporate
ORD-151767,2024-11-25,North,Rajasthan,Furniture,Tables,26689.62,-3124.68,1,Corporate
